date,price,gold_price_lag_1,gold_price_lag_2,gold_price_lag_3,gold_price_lag_4,gold_price_lag_5,gold_MA7,gold_MA30,gold_volatility
1968-11-12,0.0040364279280781,0.0031023784901758,0.0029189044934449,0.0034693264836374,0.0028021483137071,0.0044367348300363,0.0032620246951233427,0.0030667956544461303,0.0007960753143755339
1968-12-06,0.0046702471895119,0.0040364279280781,0.0031023784901758,0.0029189044934449,0.0034693264836374,0.0028021483137071,0.0036337382469416426,0.00313796132590536,0.0007520213661638785
1968-12-07,0.0029355839476932,0.0046702471895119,0.0040364279280781,0.0031023784901758,0.0029189044934449,0.0034693264836374,0.0034192881208926287,0.0031273976715481305,0.0006968872132756068
1968-12-08,0.002468559228742,0.0029355839476932,0.0046702471895119,0.0040364279280781,0.0031023784901758,0.0029189044934449,0.003371632537326186,0.0031118301809164232,0.0007550979219505034
1968-12-09,0.0034693264836374,0.002468559228742,0.0029355839476932,0.0046702471895119,0.0040364279280781,0.0031023784901758,0.0033716325373261856,0.0031796599615260034,0.0007550979219505034
1968-12-11,0.003185775761417,0.0034693264836374,0.002468559228742,0.0029355839476932,0.0046702471895119,0.0040364279280781,0.003409757004179343,0.0031779920161011765,0.0007348971543724933
1968-12-12,0.0040531073823264,0.003185775761417,0.0034693264836374,0.002468559228742,0.0029355839476932,0.0046702471895119,0.0035455754173437143,0.003180771925142553,0.000756167379369833
1969-01-04,0.0055042199019248,0.0040531073823264,0.003185775761417,0.0034693264836374,0.002468559228742,0.0029355839476932,0.0037552599850361004,0.0032852965050982996,0.0010581677039365025
1969-01-05,0.0058044500783934,0.0055042199019248,0.0040531073823264,0.003185775761417,0.0034693264836374,0.002468559228742,0.003917288969162028,0.0033742535944223367,0.0012842973468273479
1969-01-07,0.0041698635620642,0.0058044500783934,0.0055042199019248,0.0040531073823264,0.003185775761417,0.0034693264836374,0.0040936146283578854,0.0034131723210016037,0.0012096095829903957
1969-01-08,0.0043566734496447,0.0041698635620642,0.0058044500783934,0.0055042199019248,0.0040531073823264,0.003185775761417,0.004363345231343986,0.00350057266126247,0.0009745122509832405
1969-01-10,0.0039029922940921,0.0043566734496447,0.0041698635620642,0.0058044500783934,0.0055042199019248,0.0040531073823264,0.004425297489980371,0.0035239238972100306,0.0009204920326500272
1969-01-12,0.0004336658104546,0.0039029922940921,0.0043566734496447,0.0041698635620642,0.0058044500783934,0.0055042199019248,0.004032138925557171,0.00342940698980324,0.0017511199866081378
1969-02-01,0.0046035293725189,0.0004336658104546,0.0039029922940921,0.0043566734496447,0.0041698635620642,0.0058044500783934,0.004110770638441814,0.00350168462487902,0.001764525148011618
1969-02-04,0.0055709377189178,0.0046035293725189,0.0004336658104546,0.0039029922940921,0.0043566734496447,0.0041698635620642,0.0041203017551551,0.0035728502963382498,0.0017734638961411275
1969-02-05,0.0058044500783934,0.0055709377189178,0.0046035293725189,0.0004336658104546,0.0039029922940921,0.0043566734496447,0.0041203017551551,0.0036773748762939933,0.0017734638961411275
1969-02-06,0.0051873102712079,0.0058044500783934,0.0055709377189178,0.0046035293725189,0.0004336658104546,0.0039029922940921,0.004265651285032771,0.00372352136638084,0.0018193043792098069
1969-02-07,0.004219901924809,0.0051873102712079,0.0058044500783934,0.0055709377189178,0.0046035293725189,0.0004336658104546,0.004246112495770529,0.00380191480134765,0.0018188983004729946
1969-02-09,0.0038863128398438,0.004219901924809,0.0051873102712079,0.0058044500783934,0.0055709377189178,0.0046035293725189,0.0042437297165921995,0.0038269339827200336,0.001819433553835284
1969-02-10,0.0039863895653334,0.0038863128398438,0.004219901924809,0.0051873102712079,0.0058044500783934,0.0055709377189178,0.0047512616815748865,0.0038174822919793566,0.00077551561956903
1969-02-12,0.0002668712679721,0.0039863895653334,0.0038863128398438,0.004219901924809,0.0051873102712079,0.0058044500783934,0.0041317390952110575,0.003710733784790513,0.0018712661381420472
1969-03-01,0.0047703239150015,0.0002668712679721,0.0039863895653334,0.0038863128398438,0.004219901924809,0.0051873102712079,0.0040173656946515856,0.00375576831126081,0.0017914031152907748
1969-03-02,0.0050205157287253,0.0047703239150015,0.0002668712679721,0.0039863895653334,0.0038863128398438,0.004219901924809,0.0039053750732704283,0.0038308258553779668,0.0016822404123741168
1969-03-03,0.0052039897254561,0.0050205157287253,0.0047703239150015,0.0002668712679721,0.0039863895653334,0.0038863128398438,0.003907757852448742,0.00387697234546481,0.0016843692810590294
1969-03-04,0.0056543349901591,0.0052039897254561,0.0050205157287253,0.0047703239150015,0.0002668712679721,0.0039863895653334,0.004112676861784471,0.003996508434243987,0.0018111577523417062
1969-03-06,0.0049304466757847,0.0056543349901591,0.0052039897254561,0.0050205157287253,0.0047703239150015,0.0002668712679721,0.004261838838347457,0.004012965495768934,0.0018322807351631616
1969-03-07,0.0044367348300363,0.0049304466757847,0.0056543349901591,0.0052039897254561,0.0050205157287253,0.0047703239150015,0.004326173876162158,0.004067451712979907,0.0018289003745862726
1969-03-09,0.0039530306568369,0.0044367348300363,0.0049304466757847,0.0056543349901591,0.0052039897254561,0.0050205157287253,0.004852768074571414,0.00408357518541989,0.0005461146902822749
1969-03-10,0.0040364279280781,0.0039530306568369,0.0044367348300363,0.0049304466757847,0.0056543349901591,0.0052039897254561,0.0047479257907252145,0.00412082596657433,0.0006287710756716312
1969-03-11,0.0031023784901758,0.0040364279280781,0.0039530306568369,0.0044367348300363,0.0049304466757847,0.0056543349901591,0.004473906185218142,0.00412082596657433,0.0008641018292846419
1969-03-12,0.0003169096307168,0.0031023784901758,0.0040364279280781,0.0039530306568369,0.0044367348300363,0.0049304466757847,0.0037757518859696713,0.003996842023328953,0.0017231605761765302
1969-04-02,0.0050705540914701,0.0003169096307168,0.0031023784901758,0.0040364279280781,0.0039530306568369,0.0044367348300363,0.0036923546147283855,0.00401018558672756,0.0016286214398381802
1969-04-03,0.0053040664509457,0.0050705540914701,0.0003169096307168,0.0031023784901758,0.0040364279280781,0.0039530306568369,0.003745728868322814,0.004089135003502643,0.0016812320968329795
1969-04-06,0.0047870033692497,0.0053040664509457,0.0050705540914701,0.0003169096307168,0.0031023784901758,0.0040364279280781,0.003795767231067585,0.0041664164748529,0.001710189300606915
1969-04-07,0.0044700937385328,0.0047870033692497,0.0053040664509457,0.0050705540914701,0.0003169096307168,0.0031023784901758,0.0038696333855955715,0.004199775383349413,0.0017291749311716305
1969-04-08,0.0042699402875537,0.0044700937385328,0.0047870033692497,0.0053040664509457,0.0050705540914701,0.0003169096307168,0.0039029922940920854,0.004235914200887303,0.0017351710354926249
1969-04-09,0.0040197484738299,0.0042699402875537,0.0044700937385328,0.0047870033692497,0.0053040664509457,0.0050705540914701,0.004034045148899814,0.004234802237270754,0.0016988886917476455
1969-04-11,0.0031023784901758,0.0040197484738299,0.0042699402875537,0.0044700937385328,0.0047870033692497,0.0053040664509457,0.004431969271679672,0.00415474085687912,0.0007370931388114596
1969-04-12,0.0002335123594756,0.0031023784901758,0.0040197484738299,0.0042699402875537,0.0044700937385328,0.0047870033692497,0.0037409633099661716,0.003969042932915193,0.001690003104997136
1969-05-02,0.0052206691797044,0.0002335123594756,0.0031023784901758,0.0040197484738299,0.0042699402875537,0.0044700937385328,0.003729049414074557,0.004004069786836533,0.0016773941801988708
1969-05-03,0.0054041431764352,0.0052206691797044,0.0002335123594756,0.0031023784901758,0.0040197484738299,0.0042699402875537,0.0038172122436724854,0.004038985444396217,0.001756614697097804
1969-05-05,0.0057377322614004,0.0054041431764352,0.0052206691797044,0.0002335123594756,0.0031023784901758,0.0040197484738299,0.003998303461225,0.004100143443306493,0.0018950266424248537
1969-05-06,0.0044700937385328,0.0057377322614004,0.0054041431764352,0.0052206691797044,0.0002335123594756,0.0031023784901758,0.004026896811364871,0.0042346910409090995,0.0019013079838030265
1969-05-08,0.0041365046535677,0.0044700937385328,0.0057377322614004,0.0054041431764352,0.0052206691797044,0.0002335123594756,0.004043576265613129,0.004219123550277394,0.0019017469007302859
1969-05-09,0.0040030690195816,0.0041365046535677,0.0044700937385328,0.0057377322614004,0.0054041431764352,0.0052206691797044,0.004172246341242528,0.004166861260299521,0.0018574060457431415
1969-05-11,0.0030023017646862,0.0040030690195816,0.0041365046535677,0.0044700937385328,0.0057377322614004,0.0054041431764352,0.004567787684844042,0.004073456316509279,0.0009539145283322818
1969-05-12,0.000200153450979,0.0030023017646862,0.0040030690195816,0.0041365046535677,0.0044700937385328,0.0057377322614004,0.003850571152168986,0.003907217755834983,0.0018488237357611181
1969-06-01,0.0047703239150015,0.000200153450979,0.0030023017646862,0.0040030690195816,0.0041365046535677,0.0044700937385328,0.003760025543392743,0.003925565155508067,0.0017740661766479182
1969-06-02,0.0051539513627114,0.0047703239150015,0.000200153450979,0.0030023017646862,0.0040030690195816,0.0041365046535677,0.0036766282721514575,0.003967819772936986,0.0016766476666309521
1969-06-03,0.0055709377189178,0.0051539513627114,0.0047703239150015,0.000200153450979,0.0030023017646862,0.0040030690195816,0.003833891697920743,0.004020638044723133,0.0018098150331958285
1969-06-05,0.0056543349901591,0.0055709377189178,0.0051539513627114,0.0047703239150015,0.000200153450979,0.0030023017646862,0.0040507246031480865,0.004200220168796034,0.0019384661610018128
1969-06-06,0.0038195950228508,0.0056543349901591,0.0055709377189178,0.0051539513627114,0.0047703239150015,0.000200153450979,0.004024514032186543,0.004168529205724343,0.0019404573006608116
1969-06-08,0.0040697868365747,0.0038195950228508,0.0056543349901591,0.0055709377189178,0.0051539513627114,0.0047703239150015,0.004177011899599186,0.004136838242652657,0.0018879702382964183
1969-06-10,0.0039029922940921,0.0040697868365747,0.0038195950228508,0.0056543349901591,0.0055709377189178,0.0051539513627114,0.004705988877186771,0.00409347166160719,0.0007839596979729273
1969-06-11,0.0027354304967141,0.0039029922940921,0.0040697868365747,0.0038195950228508,0.0056543349901591,0.0055709377189178,0.004415289817431429,0.0039961748451590225,0.0010781911224080204
1969-07-01,0.004803682823498,0.0027354304967141,0.0039029922940921,0.0040697868365747,0.0038195950228508,0.0056543349901591,0.004365251454686658,0.003991949383416133,0.0010458392135106614
1969-07-02,0.0050872335457183,0.004803682823498,0.0027354304967141,0.0039029922940921,0.0040697868365747,0.0038195950228508,0.0042961508585153,0.004013632673938867,0.0009658185205975731
1969-07-03,0.0057377322614004,0.0050872335457183,0.004803682823498,0.0027354304967141,0.0039029922940921,0.0040697868365747,0.004308064754406914,0.004073122727424316,0.0009856750400667592
1969-07-05,0.0058044500783934,0.0057377322614004,0.0050872335457183,0.004803682823498,0.0027354304967141,0.0039029922940921,0.004591615476627286,0.004132056799101494,0.001100537064524818
1969-07-07,0.0046368882810154,0.0058044500783934,0.0057377322614004,0.0050872335457183,0.004803682823498,0.0027354304967141,0.004672629968690243,0.004183207125462813,0.0010763280203331695
1969-07-08,0.0041031457450712,0.0046368882810154,0.0058044500783934,0.0057377322614004,0.0050872335457183,0.004803682823498,0.004701223318830114,0.004309414995941293,0.0010549201484164978
1969-07-10,0.0039196717483403,0.0041031457450712,0.0046368882810154,0.0058044500783934,0.0057377322614004,0.0050872335457183,0.004870400640490999,0.004271052251170301,0.0007329476779771195
1969-07-11,0.0024185208659972,0.0039196717483403,0.0041031457450712,0.0046368882810154,0.0058044500783934,0.0057377322614004,0.0045296632179908855,0.004174867398338683,0.001184470557938273
1969-08-01,0.0050371951829736,0.0024185208659972,0.0039196717483403,0.0041031457450712,0.0046368882810154,0.0058044500783934,0.004522514880455929,0.004183207125462813,0.001180689724253454
1969-08-04,0.0056543349901591,0.0050371951829736,0.0024185208659972,0.0039196717483403,0.0041031457450712,0.0046368882810154,0.004510600984564315,0.004222681833850357,0.0011667218492509921
1969-08-05,0.0058211295326416,0.0056543349901591,0.0050371951829736,0.0024185208659972,0.0039196717483403,0.0041031457450712,0.004512983763742629,0.004274388142019954,0.0011698175851662265
1969-08-07,0.004803682823498,0.0058211295326416,0.0056543349901591,0.0050371951829736,0.0024185208659972,0.0039196717483403,0.004536811555525857,0.00430051928700889,0.001174451528991161
1969-08-08,0.0041698635620642,0.004803682823498,0.0058211295326416,0.0056543349901591,0.0050371951829736,0.0024185208659972,0.004546342672239142,0.004336102122738503,0.0011706100448872574
1969-08-09,0.0040097408012809,0.0041698635620642,0.004803682823498,0.0058211295326416,0.0056543349901591,0.0050371951829736,0.004559209679802085,0.004461976404132013,0.0011630443861561464
1969-08-10,0.0038863128398438,0.0040097408012809,0.0041698635620642,0.004803682823498,0.0058211295326416,0.0056543349901591,0.004768894247494457,0.004417497859469993,0.0007829965622736457
1969-08-12,0.0001000767254895,0.0038863128398438,0.0040097408012809,0.0041698635620642,0.004803682823498,0.0058211295326416,0.004063591610711014,0.00424069564443847,0.0019114658726929917
1969-09-01,0.0050705540914701,0.0001000767254895,0.0038863128398438,0.0040097408012809,0.0041698635620642,0.004803682823498,0.003980194339469729,0.00421845637210746,0.0018419660646197679
1969-09-04,0.0056710144444073,0.0050705540914701,0.0001000767254895,0.0038863128398438,0.0040097408012809,0.0041698635620642,0.003958749326864829,0.004258487062303277,0.0018176745638822877
1969-09-05,0.0057544117156486,0.0056710144444073,0.0050705540914701,0.0001000767254895,0.0038863128398438,0.0040097408012809,0.0040945677400292,0.004312417297705973,0.0019237554085861355
1969-09-06,0.0042365813790572,0.0057544117156486,0.0056710144444073,0.0050705540914701,0.0001000767254895,0.0038863128398438,0.004104098856742486,0.004320201043021827,0.001924355812124319
1969-09-07,0.0046202088267671,0.0042365813790572,0.0057544117156486,0.0056710144444073,0.0050705540914701,0.0001000767254895,0.004191308574669086,0.004374131278424524,0.0019331795512472166
1969-09-09,0.0041031457450712,0.0046202088267671,0.0042365813790572,0.0057544117156486,0.0056710144444073,0.0050705540914701,0.004222284703987286,0.00450423102156093,0.001929211095513339
1969-09-10,0.0039296794208893,0.0041031457450712,0.0046202088267671,0.0042365813790572,0.0057544117156486,0.0056710144444073,0.0047693708033301144,0.004476209538423857,0.000744874658287962
1969-09-12,6.671781699302964e-05,0.0039296794208893,0.0041031457450712,0.0046202088267671,0.0042365813790572,0.0057544117156486,0.0040545370498333904,0.0043066350868999105,0.0019050963322205185
1969-10-01,0.004937118457484,6.671781699302964e-05,0.0039296794208893,0.0041031457450712,0.0046202088267671,0.0042365813790572,0.003949694765987204,0.004285507778185451,0.0018195860176071148
1969-10-02,0.0050371951829736,0.004937118457484,6.671781699302964e-05,0.0039296794208893,0.0041031457450712,0.0046202088267671,0.003847235261319347,0.004264936451279267,0.0017184066210058709
1969-10-03,0.0059545651666277,0.0050371951829736,0.004937118457484,6.671781699302964e-05,0.0039296794208893,0.0041031457450712,0.004092661516686561,0.004336102122738498,0.001896713758642618
1969-10-04,0.005664342662708,0.0059545651666277,0.0050371951829736,0.004937118457484,6.671781699302964e-05,0.0039296794208893,0.004241823493249547,0.004389253983609608,0.001984156785092266
1969-10-06,0.004937118457484,0.005664342662708,0.0059545651666277,0.0050371951829736,0.004937118457484,6.671781699302964e-05,0.004360962452165661,0.004423724855722671,0.0019994213252711697
1969-10-07,0.0046702471895119,0.004937118457484,0.005664342662708,0.0059545651666277,0.0050371951829736,0.004937118457484,0.004466757847683175,0.004488218745482598,0.0019923778570422736
1969-10-09,0.0040364279280781,0.0046702471895119,0.004937118457484,0.005664342662708,0.0059545651666277,0.0050371951829736,0.0050338592921239005,0.004462643582301935,0.0006312712546149037
1969-10-10,0.0038896487306935,0.0040364279280781,0.0046702471895119,0.004937118457484,0.005664342662708,0.0059545651666277,0.004884220759725257,0.004422724088467775,0.0007674782916117301
1969-10-11,0.0021516495980251,0.0038896487306935,0.0040364279280781,0.0046702471895119,0.004937118457484,0.005664342662708,0.004471999961875472,0.004303187999688598,0.0012772496261433098
1969-10-12,0.0001000767254895,0.0021516495980251,0.0038896487306935,0.0040364279280781,0.0046702471895119,0.004937118457484,0.0036356444702843,0.004113042221258468,0.0019064574164842129
1969-11-02,0.0051039129999666,0.0001000767254895,0.0021516495980251,0.0038896487306935,0.0040364279280781,0.0046702471895119,0.003555583089892671,0.0041286097118901745,0.001816718957906749
1969-11-03,0.0053707842679387,0.0051039129999666,0.0001000767254895,0.0021516495980251,0.0038896487306935,0.0040364279280781,0.003617535348529057,0.004170864329319091,0.0018780422164464089
1969-11-04,0.0056710144444073,0.0053707842679387,0.0051039129999666,0.0001000767254895,0.0021516495980251,0.0038896487306935,0.0037605020992284,0.004229242419187992,0.0020053159823726196
1969-11-06,0.0043366581045468,0.0056710144444073,0.0053707842679387,0.0051039129999666,0.0001000767254895,0.0021516495980251,0.0038033921244382146,0.004293180327139644,0.0020153865193619377
1969-11-07,0.0046635754078126,0.0043366581045468,0.0056710144444073,0.0053707842679387,0.0051039129999666,0.0001000767254895,0.003913953078312372,0.004280726334634278,0.002041960085382754
1969-11-08,0.0042032224705607,0.0046635754078126,0.0043366581045468,0.0056710144444073,0.0053707842679387,0.0051039129999666,0.004207034917246028,0.0042323559173143305,0.00188831010942977
1969-11-09,0.0040197484738299,0.0042032224705607,0.0046635754078126,0.0043366581045468,0.0056710144444073,0.0053707842679387,0.0047669880241518,0.0041723098820206075,0.0006281492213592567
1969-11-11,0.0023017646862594,0.0040197484738299,0.0042032224705607,0.0046635754078126,0.0043366581045468,0.0056710144444073,0.004366681122193628,0.0040889126107793205,0.0010961688603069288
1969-11-12,0.000200153450979,0.0023017646862594,0.0040197484738299,0.0042032224705607,0.0046635754078126,0.0043366581045468,0.003628019576913672,0.003956588940409814,0.0018139230312692425
1969-12-02,0.0050705540914701,0.000200153450979,0.0023017646862594,0.0040197484738299,0.0042032224705607,0.0046635754078126,0.003542239526494072,0.003991949383416121,0.00171257461433292
1969-12-03,0.0053040664509457,0.0050705540914701,0.000200153450979,0.0023017646862594,0.0040197484738299,0.0042032224705607,0.003680440718836772,0.004039207837119518,0.0018228506569637046
1969-12-05,0.0057377322614004,0.0053040664509457,0.0050705540914701,0.000200153450979,0.0023017646862594,0.0040197484738299,0.003833891697920743,0.004227129688316548,0.0019594970170565664
1969-12-06,0.0044033759215398,0.0057377322614004,0.0053040664509457,0.0050705540914701,0.000200153450979,0.0023017646862594,0.003862485048060614,0.004204890415985538,0.001967229666423831
1969-12-08,0.0041365046535677,0.0044033759215398,0.0057377322614004,0.0053040664509457,0.0050705540914701,0.000200153450979,0.0038791645023088716,0.004153740089624218,0.0019692791782996615
1969-12-09,0.0041031457450712,0.0041365046535677,0.0044033759215398,0.0057377322614004,0.0053040664509457,0.0050705540914701,0.0041365046535677,0.004098697890604971,0.0018424066071217183
1969-12-11,0.0019014577843012,0.0041031457450712,0.0041365046535677,0.0044033759215398,0.0057377322614004,0.0053040664509457,0.004379548129756585,0.004020860437446438,0.0012552460206579164
1969-12-12,0.0002668712679721,0.0019014577843012,0.0041031457450712,0.0041365046535677,0.0044033759215398,0.0057377322614004,0.0036933077263997284,0.0038757491854866043,0.0019405323980033332
1970-01-04,0.0003169096307168,0.0002668712679721,0.0019014577843012,0.0041031457450712,0.0041365046535677,0.0044033759215398,0.0029808567520813144,0.0037495413150081245,0.002154313951988078
1970-01-05,0.000650498715682,0.0003169096307168,0.0002668712679721,0.0019014577843012,0.0041031457450712,0.0041365046535677,0.0022541091026929715,0.0036402352915012146,0.0019139611022288337
1970-01-06,0.0003335890849651,0.000650498715682,0.0003169096307168,0.0002668712679721,0.0019014577843012,0.0041031457450712,0.0016727109831823001,0.0036491310004336166,0.0017645757503043876
1970-01-07,0.0003936351202588,0.0003335890849651,0.000650498715682,0.0003169096307168,0.0002668712679721,0.0019014577843012,0.001138015335566743,0.0034976815558594434,0.0014286838485824958
1970-01-09,0.0006838576241785,0.0003936351202588,0.0003335890849651,0.000650498715682,0.0003169096307168,0.0002668712679721,0.0006495456040106429,0.0033525703038996065,0.00057603057877785
1970-01-10,0.0009840878006471,0.0006838576241785,0.0003936351202588,0.0003335890849651,0.000650498715682,0.0003169096307168,0.0005184927492029143,0.0031868877250335868,0.0002630835687953449
1970-01-12,0.0017013043333222,0.0009840878006471,0.0006838576241785,0.0003936351202588,0.0003335890849651,0.000650498715682,0.0007234117585386428,0.0030547864473873935,0.0004927922239681073
1970-02-01,0.0001167561797378,0.0017013043333222,0.0009840878006471,0.0006838576241785,0.0003936351202588,0.0003335890849651,0.0006948184083987858,0.0028941077047958536,0.0005250601568203964
1970-02-02,5.671014444407277e-05,0.0001167561797378,0.0017013043333222,0.0009840878006471,0.0006838576241785,0.0003936351202588,0.0006099914696505104,0.002740323136626926,0.000578644632493974
