date,price,scaled_price,30_day_MA,price_diff1,price_diff2
1995-01-09,0.231243953697835,-0.2852163114432307,0.2332621676618741,-0.0013677152483571042,-0.0010341261633919074
1995-04-09,0.2300430329919605,-0.28979072375088205,0.23307535777429364,-0.001200920705874492,0.00016679454248261227
1995-05-09,0.2298428795409814,-0.2905531258021573,0.23299084853943577,-0.00020015345097909587,0.001000767254895396
1995-06-09,0.2302765453514361,-0.28890125469106087,0.23291078715904415,0.0004336658104547031,0.000633819261433799
1995-07-09,0.2312105947893385,-0.28534337845177643,0.23284073345120146,0.0009340494379024011,0.000500383627447698
1995-08-09,0.2318444140507722,-0.2829291052894051,0.23281627025163734,0.0006338192614336879,-0.0003002301764687132
1995-11-09,0.2316442605997932,-0.28369150734068,0.2327706797433588,-0.00020015345097898485,-0.0008339727124126728
1995-12-09,0.2323114387697235,-0.2811501671697625,0.23276734385250916,0.0006671781699302826,0.0008673316209092674
1995-02-10,0.232411515495213,-0.280768966144125,0.23274621654379468,0.0001000767254895063,-0.0005671014444407763
1995-03-10,0.2317109784167862,-0.28343737332358837,0.23266393123616996,-0.0007005370784267939,-0.0008006138039163002
1995-04-10,0.2319111318677653,-0.28267497127231306,0.23260722109172588,0.00020015345097909587,0.0009006905294058898
1995-05-10,0.232411515495213,-0.280768966144125,0.23253716738388322,0.000500383627447698,0.00030023017646860217
1995-06-10,0.232278079861227,-0.28127723417830824,0.23243820262201023,-0.0001334356339859899,-0.0006338192614336879
1995-09-10,0.2332454882076258,-0.2775922909304783,0.23243820262201023,0.0009674083463988015,0.0011008439803847914
1995-10-10,0.233645795109584,-0.27606748682792775,0.23244598636732602,0.00040030690195819174,-0.0005671014444406097
1995-11-10,0.2332454882076258,-0.2775922909304783,0.2324515461854088,-0.00040030690195819174,-0.0008006138039163835
1995-12-10,0.2332121292991293,-0.2777193579390242,0.2324582179671081,-3.335890849651135e-05,0.0003669479934616804
1995-01-11,0.2315441838743036,-0.28407270836631787,0.23237370873225027,-0.0016679454248257064,-0.001634586516329195
1995-02-11,0.2316109016912967,-0.28381857434922586,0.23229031146100898,6.671781699310597e-05,0.0017346632418188124
1995-03-11,0.2319444907762618,-0.2825479042637672,0.23224138506188077,0.0003335890849651135,0.00026687126797200755
1995-06-11,0.2317109784167862,-0.28343737332358837,0.2321413083363912,-0.00023351235947560722,-0.0005671014444407207
1995-07-11,0.2334456416586049,-0.27682988887920307,0.23218467491743672,0.0017346632418187014,0.0019681756012943086
1995-08-11,0.2334456416586049,-0.27682988887920307,0.23223248935294835,0.0,-0.0017346632418187014
