date,price
1974-06-08,0.08012809820862662
1974-07-08,0.07979450912366148
1974-08-08,0.07812656369883579
1974-09-08,0.07962771458117891
1974-12-08,0.07829335824131835
1974-02-09,0.0824632218033826
1974-03-09,0.08196283817593489
1974-04-09,0.08139573673149415
1974-05-09,0.08179604363345232
1974-06-09,0.08146245454848719
1974-09-09,0.08046168729359177
1974-10-09,0.07979450912366148
1974-11-09,0.07872702405177304
1974-12-09,0.07972779130666846
1974-01-10,0.08062848183607434
1974-02-10,0.07946092003869634
1974-03-10,0.08056176401908131
1974-04-10,0.08279681088834774
1974-07-10,0.08179604363345232
1974-08-10,0.08019481602561965
1974-09-10,0.08059512292757781
1974-10-10,0.08229642726090003
1974-11-10,0.08146245454848719
1974-01-11,0.0886346198752377
1974-04-11,0.08963538713013311
1974-05-11,0.09263768889481937
1974-06-11,0.09547319611702307
1974-07-11,0.09497281248957536
1974-08-11,0.09880908696667447
1974-11-11,0.09814190879674418
1974-12-11,0.09680755245688362
1974-02-12,0.10064382693398273
1974-03-12,0.09880908696667447
1974-04-12,0.09297127797978451
1974-05-12,0.09580678520198821
1974-06-12,0.09740801280982088
1974-09-12,0.09714114154184876
1974-10-12,0.09547319611702307
1974-11-12,0.09330486706474965
1974-12-12,0.09397204523467993
1975-02-01,0.09347166160723222
1975-03-01,0.09280448343730194
1975-06-01,0.0924708943523368
1975-07-01,0.08980218167261568
1975-08-01,0.09680755245688362
1975-09-01,0.09614037428695334
1975-10-01,0.09497281248957536
1975-03-02,0.09430563431964507
1975-04-02,0.09297127797978451
1975-05-02,0.09347166160723222
1975-06-02,0.09240417653534377
1975-07-02,0.09313807252226708
1975-10-02,0.09280448343730194
1975-11-02,0.09313807252226708
1975-12-02,0.0934049437902392
1975-03-03,0.09804183207125464
1975-04-03,0.09664075791440105
1975-05-03,0.09580678520198821
1975-06-03,0.09714114154184876
1975-07-03,0.09547319611702307
1975-10-03,0.09430563431964507
1975-11-03,0.09607365646996031
1975-12-03,0.09513960703205793
1975-01-04,0.09497281248957536
1975-02-04,0.09497281248957536
1975-03-04,0.09387196850919038
1975-04-04,0.09257097107782634
1975-07-04,0.09187043399939955
1975-08-04,0.09280448343730194
1975-09-04,0.09220402308436469
1975-10-04,0.09180371618240653
1975-11-04,0.09140340928044836
1975-01-05,0.0874670580778597
1975-02-05,0.08713346899289456
1975-05-05,0.085799112653034
1975-06-05,0.08613270173799914
1975-07-05,0.086966674450412
1975-08-05,0.08763385262034228
1975-09-05,0.08730026353537713
1975-12-05,0.08706675117590154
1975-02-06,0.08463155085565602
1975-03-06,0.086966674450412
1975-04-06,0.08730026353537713
1975-05-06,0.08646629082296428
1975-06-06,0.086966674450412
1975-09-06,0.08703339226740502
1975-10-06,0.08740034026086668
1975-11-06,0.08663308536544685
1975-12-06,0.08713346899289456
1975-01-07,0.08780064716282485
1975-02-07,0.08679987990792942
1975-03-07,0.08613270173799914
1975-04-07,0.08629949628048171
