date,price,scaled_price,30_day_MA,price_diff1,price_diff2
1968-02-01,0.0321235025670279,-1.04002521221102,,,
1968-03-01,0.0339774671990872,-1.0316406479132936,,0.0018539646320593003,
1968-04-01,0.0320521962350256,-1.0403476954532405,,-0.0019252709640616011,-0.0037792355961209015
1968-05-01,0.0315530519110096,-1.0426050781487823,,-0.0004991443240160015,0.0014261266400455996
1968-08-01,0.0317669709070165,-1.0416376284221214,,0.0002139189960069024,0.0007130633200229039
1968-09-01,0.0298416999429549,-1.050344675962068,,-0.0019252709640616011,-0.0021391899600685035
1968-10-01,0.0289860239589275,-1.0542144748687112,,-0.0008556759840274014,0.0010695949800341997
1968-11-01,0.0293069024529378,-1.05276330027872,,0.00032087849401030155,0.001176554478037703
1968-12-01,0.0304834569309754,-1.047442326782086,,0.0011765544780375989,0.0008556759840272973
1968-01-02,0.0257772390188248,-1.0687262207686228,,-0.0047062179121506,-0.005882772390188199
1968-02-02,0.0266685681688533,-1.0646951802408697,,0.0008913291500284998,0.0055975470621791
1968-05-02,0.0259555048488305,-1.0679200126630721,,-0.0007130633200227998,-0.0016043924700512996
1968-06-02,0.0241015402167712,-1.0763045769607986,,-0.0018539646320593003,-0.0011409013120365005
1968-07-02,0.0247076440387906,-1.0735634694019263,,0.0006061038220194007,0.002460068454078701
1968-08-02,0.0252067883628066,-1.0713060867063846,,0.0004991443240160015,-0.00010695949800339916
1968-09-02,0.0237450085567598,-1.0779169931719,,-0.001461779806046802,-0.0019609241300628036
1968-12-02,0.0234241300627495,-1.079368167761891,,-0.0003208784940102981,0.001140901312036504
1968-01-03,0.0330861380490587,-1.0356716884410466,,0.009662007986309201,0.0099828864803195
1968-04-03,0.0327296063890473,-1.0372841046521477,,-0.0003565316600113999,-0.010018539646320601
1968-05-03,0.032658300057045,-1.037606587894368,,-7.13063320023008e-05,0.0002852253280090991
1968-06-03,0.0307330290929834,-1.046313635434315,,-0.0019252709640616011,-0.0018539646320593003
1968-07-03,0.0326939532230462,-1.0374453462732578,,0.0019609241300627966,0.003886195094124398
1968-08-03,0.0340844266970907,-1.0311569230499629,,0.0013904734740445013,-0.0005704506560182954
1968-11-03,0.0329791785510553,-1.0361554133043769,,-0.0011052481460353952,-0.0024957216200798965
1968-12-03,0.0338705077010838,-1.0321243727766238,,0.0008913291500284998,0.001996577296063895
1968-01-04,0.035189674843126,-1.0261584327955493,,0.0013191671420421935,0.00042783799201369377
1968-02-04,0.033157444381061,-1.0353492051988264,,-0.0020322304620649934,-0.003351397604107187
1968-03-04,0.032907872219053,-1.0364778965465973,,-0.00024957216200800075,0.0017826583000569926
1968-04-04,0.0304121505989731,-1.0477648100243064,,-0.0024957216200799034,-0.0022461494580719027
1968-05-04,0.0296634341129492,-1.0511508840676187,0.030128113709830713,-0.0007487164860238982,0.0017470051340560053
1968-08-04,0.0307330290929834,-1.046313635434315,0.03008176459402923,0.0010695949800341997,0.001818311466058098
1968-09-04,0.0332644038790644,-1.034865480335496,0.03005799581669514,0.002531374786081002,0.001461779806046802
1968-10-04,0.0331930975470621,-1.0351879635777164,0.03009602586042969,-7.13063320023008e-05,-0.0026026811180833026
1968-11-04,0.0316956645750142,-1.0419601116643415,0.03010077961589651,-0.0014974329720479004,-0.0014261266400455996
1968-01-05,0.0386836851112378,-1.0103567539267568,0.030331336756037216,0.006988020536223598,0.008485453508271498
1968-02-05,0.0365444951511694,-1.0200312511933642,0.0305547632629777,-0.0021391899600683995,-0.009127210496291997
1968-03-05,0.0371862521391899,-1.017128902013382,0.03082810420231978,0.000641756988020499,0.0027809469480888985
1968-06-05,0.0378993154592127,-1.0139040695911796,0.03111451796919561,0.0007130633200227998,7.13063320023008e-05
1968-07-05,0.03469053051911,-1.0284158154910912,0.03125475375546676,-0.0032087849401026963,-0.003921848260125496
1968-08-05,0.0374001711351968,-1.016161452286721,0.0316421848260125,0.002709640616086799,0.005918425556189495
1968-09-05,0.0373288648031945,-1.0164839355289415,0.0319975280471572,-7.13063320023008e-05,-0.0027809469480890997
1968-10-05,0.0388262977752424,-1.009711787442316,0.0324265544780376,0.0014974329720479004,0.0015687393040502012
1968-04-06,0.0411437535653166,-0.9992310820701578,0.03299462825632245,0.0023174557900741966,0.0008200228180262961
1968-05-06,0.0409654877353108,-1.0000372901757089,0.033536556379539784,-0.0001782658300057971,-0.0024957216200799937
1968-06-06,0.0421420422133485,-0.9947163166790745,0.03410106484122452,0.001176554478037703,0.0013548203080435
1968-07-06,0.0429977181973759,-0.9908465177724313,0.034742821829245055,0.0008556759840273945,-0.0003208784940103085
1968-10-06,0.0418568168853394,-0.9960062496479553,0.03535724472333138,-0.0011409013120365005,-0.001996577296063895
1968-11-06,0.0439960068454078,-0.986331752381348,0.03572090701654303,0.0021391899600683995,0.0032800912721049
1968-12-06,0.0464917284654877,-0.9750448389036388,0.03617964441909103,0.0024957216200799034,0.000356531660011504
1968-01-07,0.0442099258414147,-0.9853643026546869,0.03656469861190336,-0.002281802624073001,-0.0047775242441529045
1968-02-07,0.0424629207073588,-0.9932651420890831,0.0369556949990492,-0.0017470051340559012,0.0005347974900170999
1968-03-07,0.0433899030233884,-0.9890728599402201,0.037312226659060616,0.0009269823160296051,0.0026739874500855063
1968-04-07,0.0433185966913861,-0.9893953431824405,0.03762003232553712,-7.13063320023008e-05,-0.0009982886480319059
1968-05-07,0.042783799201369,-0.9918139674990923,0.03794685301388091,-0.0005347974900170999,-0.00046349115801479907
1968-08-07,0.041500285225328,-0.9976186658590566,0.038201178931355724,-0.001283513976041005,-0.0007487164860239051
1968-09-07,0.0373288648031945,-1.0164839355289415,0.038272485263358004,-0.004171420422133497,-0.002887906446092492
1968-10-07,0.0408585282373074,-1.0005210150390391,0.03852918805856621,0.0035296634341129007,0.007701083856246398
1968-11-07,0.0391115231032515,-1.0084218544734354,0.03873597642137283,-0.0017470051340559012,-0.005276668568168802
1968-12-07,0.0384341129492298,-1.0114854452745279,0.039003375166381395,-0.0006774101540217015,0.0010695949800341997
1968-01-08,0.0339774671990872,-1.0316406479132936,0.039147176269252654,-0.004456645750142596,-0.0037792355961208945
1968-02-08,0.03469053051911,-1.0284158154910912,0.03927909298345688,0.0007130633200227998,0.005169709070165396
1968-05-08,0.032907872219053,-1.0364778965465973,0.03926720859478983,-0.0017826583000569995,-0.0024957216200797994
1968-06-08,0.0325513405590416,-1.0380903127576986,0.039245816695189145,-0.0003565316600113999,0.0014261266400455996
1968-07-08,0.0332644038790644,-1.034865480335496,0.039298108005324156,0.0007130633200227998,0.0010695949800341997
1968-08-08,0.0318382772390188,-1.041315145179901,0.03906992774291685,-0.0014261266400455996,-0.0021391899600683995
1968-09-08,0.0314460924130062,-1.0430888030121126,0.03889998098497807,-0.00039218482601260235,0.0010339418140329973
1968-12-08,0.0304121505989731,-1.0477648100243064,0.03867417760030419,-0.0010339418140331014,-0.000641756988020499
1968-03-09,0.0345122646891043,-1.0292220235966418,0.038561275907967235,0.004100114090131203,0.005134055904164304
1968-04-09,0.0350470621791214,-1.0268033992799899,0.03857316029663429,0.0005347974900170999,-0.003565316600114103
1968-05-09,0.0357244723331431,-1.0237398084788973,0.03851730366989917,0.0006774101540216945,0.00014261266400459466
1968-06-09,0.0353679406731317,-1.0253522246899986,0.038451939532230396,-0.0003565316600113999,-0.0010339418140330944
1968-09-09,0.0346192241871078,-1.028738298733311,0.038311703745959255,-0.0007487164860238982,-0.00039218482601249827
1968-10-09,0.0319452367370222,-1.0408314203165707,0.03800508651834943,-0.0026739874500855965,-0.0019252709640616983
1968-11-09,0.0347974900171135,-1.0279320906277605,0.03779948659440953,0.0028522532800912964,0.005526240730176893
1968-12-09,0.0330148317170564,-1.035994171683267,0.037495246244533126,-0.0017826583000570967,-0.004634911580148393
1968-01-10,0.0309469480889902,-1.0453461857076545,0.03709355390758693,-0.0020678836280662027,-0.00028522532800910605
1968-02-10,0.0291999429549343,-1.0532470251420507,0.03667165810990677,-0.0017470051340558977,0.000320878494010305
1968-03-10,0.0295564746149458,-1.051634608930949,0.03619034036889136,0.00035653166001149705,0.0021035367940673948
1968-04-10,0.0289860239589275,-1.0542144748687112,0.035606816885339364,-0.0005704506560182988,-0.0009269823160297959
